AL512631.1,TRUE
AL512646.1,FALSE
AL590133.2,FALSE
AL590764.1,TRUE
AL590764.2,TRUE
AL591806.3,TRUE
AL591846.1,FALSE
AL591895.1,FALSE
AL592114.1,FALSE
AL603839.2,FALSE
AL603839.3,TRUE
AL606760.2,FALSE
AL606834.1,FALSE
AL606834.2,FALSE
AL645728.1,FALSE
AL645933.2,FALSE
AL662795.2,TRUE
AL662797.1,FALSE
AL669831.5,TRUE
AL683807.1,FALSE
AL691447.2,FALSE
AL732372.2,FALSE
AL844908.1,FALSE
AL845472.2,TRUE
AL929472.2,FALSE
ALAD,TRUE
ALAS1,TRUE
ALCAM,TRUE
ALDH16A1,TRUE
ALDH18A1,TRUE
ALDH1B1,TRUE
ALDH1L2,FALSE
ALDH2,TRUE
ALDH3A2,TRUE
ALDH5A1,TRUE
ALDH6A1,TRUE
ALDH9A1,TRUE
ALDOA,TRUE
ALDOC,TRUE
ALG1,TRUE
ALG10,TRUE
ALG10B,TRUE
ALG11,TRUE
ALG13,TRUE
ALG14,TRUE
ALG2,TRUE
ALG3,TRUE
ALG5,TRUE
ALG6,TRUE
ALG8,TRUE
ALG9,TRUE
ALKBH1,TRUE
ALKBH2,TRUE
ALKBH3,TRUE
ALKBH4,TRUE
ALKBH5,TRUE
ALKBH6,TRUE
ALKBH7,TRUE
ALKBH8,TRUE
ALMS1,TRUE
ALOX12-AS1,TRUE
ALOX15P1,FALSE
ALOX5,TRUE
ALOX5AP,TRUE
ALPK1,TRUE
ALPK2,TRUE
ALS2,TRUE
ALYREF,TRUE
AMACR,TRUE
AMD1,TRUE
AMFR,TRUE
AMMECR1,TRUE
AMMECR1L,TRUE
AMN1,TRUE
AMOT,FALSE
AMPD3,TRUE
AMT,TRUE
AMY2B,FALSE
AMZ2,TRUE
AMZ2P1,TRUE
ANAPC1,TRUE
ANAPC10,TRUE
ANAPC11,TRUE
ANAPC13,TRUE
ANAPC15,TRUE
ANAPC16,TRUE
ANAPC4,TRUE
ANAPC5,TRUE
ANAPC7,TRUE
ANG,TRUE
ANGEL1,TRUE
ANGEL2,TRUE
ANK2,TRUE
ANKAR,TRUE
ANKDD1B,TRUE
ANKFY1,TRUE
ANKH,TRUE
ANKHD1,TRUE
ANKHD1-EIF4EBP3,TRUE
ANKIB1,TRUE
ANKLE2,TRUE
ANKRA2,TRUE
ANKRD10,TRUE
ANKRD10-IT1,FALSE
ANKRD11,TRUE
ANKRD12,TRUE
ANKRD13A,TRUE
ANKRD13C,TRUE
ANKRD13D,TRUE
ANKRD16,TRUE
ANKRD17,TRUE
ANKRD22,TRUE
ANKRD26,TRUE
ANKRD27,TRUE
ANKRD28,TRUE
ANKRD33B,FALSE
ANKRD36,TRUE
ANKRD36B,TRUE
ANKRD36C,TRUE
ANKRD37,TRUE
ANKRD39,TRUE
ANKRD40,TRUE
ANKRD44,TRUE
ANKRD46,TRUE
ANKRD49,TRUE
ANKRD54,TRUE
ANKS6,TRUE
ANKZF1,TRUE
ANLN,TRUE
ANO5,TRUE
ANO6,TRUE
ANP32A,TRUE
ANP32B,TRUE
ANP32E,TRUE
ANTXR2,TRUE
ANXA1,TRUE
ANXA11,TRUE
ANXA2,TRUE
ANXA2P2,FALSE
ANXA2R,TRUE
ANXA4,TRUE
ANXA5,TRUE
ANXA6,TRUE
ANXA7,TRUE
AOAH,FALSE
AP000254.1,FALSE
AP000424.1,TRUE
AP000593.4,TRUE
AP000763.4,FALSE
